arg-id,comment-id,argument
A1584.0_0,1584.0,電源タップの空きが分からず、探すのが面倒
A1585.0_0,1585.0,目覚ましを止めたのを忘れて二度寝してしまう
A1586.0_0,1586.0,傘を持っていくか迷う天気が多い
A1587.0_0,1587.0,体育の後、汗拭きシートを忘れてベタベタする
A1588.0_0,1588.0,筆箱を忘れたときに文房具を借りづらい
A1589.0_0,1589.0,お弁当を持ってきても電子レンジが混んでて温められない
A1590.0_0,1590.0,Manabaの提出期限がバラバラで把握しにくい
A1591.0_0,1591.0,時間割アプリがシンプルすぎて使いづらい
A1592.0_0,1592.0,図書館の席が埋まってて使えないことが多い
A1593.0_0,1593.0,グループワークの連絡がLINEで混ざって見逃しがち
A1594.0_0,1594.0,忘れ物をしたときに誰かに頼みにくい
A1595.0_0,1595.0,生徒会などのお知らせが紙ベースで非効率
A1596.0_0,1596.0,傘を持っていくか迷って結局雨に濡れてしまう
A1597.0_0,1597.0,電車の遅延情報がリアルタイムで分からない
A1598.0_0,1598.0,図書館で探している本の場所がすぐに見つからない
A1599.0_0,1599.0,レポート提出期限をうっかり忘れてしまう
A1600.0_0,1600.0,スマホの充電がすぐになくなる
A1601.0_0,1601.0,教室の場所がわかりにくい
A1602.0_0,1602.0,友達と予定を合わせるのが難しい
A1603.0_0,1603.0,混雑している食堂でどこに空席があるか分からない
A1604.0_0,1604.0,講義のノートを取りながら先生の話を聞くのが難しい
A1605.0_0,1605.0,自習室の空き状況が分からない
A1606.0_0,1606.0,授業の教材や資料をダウンロードし忘れる
A1607.0_0,1607.0,グループワークのメンバーとの連絡手段が煩雑
A1608.0_0,1608.0,朝の目覚ましをつい止めてしまい二度寝する
A1609.0_0,1609.0,学食のメニューを事前に確認できない
A1610.0_0,1610.0,学内のWi-Fiの接続が不安定な場所がある
A1611.0_0,1611.0,教科書や参考書が重くて持ち運びが大変
A1612.0_0,1612.0,電子辞書を持ち歩くのが面倒
A1613.0_0,1613.0,印刷室のプリンターが混雑している
A1614.0_0,1614.0,課題の提出方法が教員によって異なり混乱する
A1615.0_0,1615.0,忘れ物をしたときに気づかない
A1616.0_0,1616.0,citポータルサイトでブラウザバックをするとログインのやり直しになる。
A1617.0_0,1617.0,電車の遅延などを随時わかるようにしたい。
A1618.0_0,1618.0,最寄りのスーパーで欲しい食材が入荷していない時がある。
A1619.0_0,1619.0,海外の友達からのメッセージが他言語のため読めない
A1620.0_0,1620.0,疲れている状態で夜ご飯を作らなければならない。
A1621.0_0,1621.0,パソコンの容量が足りない
A1622.0_0,1622.0,ワイヤレスイヤホンを無くしてしまう
A1623.0_0,1623.0,全ての講義の課題の提出日を一目でわかるようにしたい。
A1624.0_0,1624.0,バイトの出勤時間がいつも違うので一目でわかるようにしたい。
A1625.0_0,1625.0,交通機関の混雑状況をすぐ知りたい。
A1626.0_0,1626.0,帰る時間に合わせて風呂が沸くようにしたい。
A1627.0_0,1627.0,帰る時間に合わせて米が炊けるようにしたい。
A1628.0_0,1628.0,バランスの取れた献立を自動でたてれるようにしたい。
A1629.0_0,1629.0,洗い物を自動でできるようにしたい。
A1630.0_0,1630.0,自分の健康をスマホで確認できるようにしたい。
A1631.0_0,1631.0,パソコンのゲームなどの感度を全て自動で統一できるようにしたい。
A1632.0_0,1632.0,部屋の掃除を自動でして欲しい
A1633.0_0,1633.0,近くの飲食店の開店状況が実際行ってみないとわからない
A1634.0_0,1634.0,花粉状況が調べないとわからない
A1635.0_0,1635.0,ネットなどで流れている曲の名前がわからない
A1636.0_0,1636.0,複数のアプリを使ってメモや書類を使っていると、どのアプリに何の情報がおいてあったか分からなくなる
A1637.0_0,1637.0,習慣づけしたい事柄が中々習慣にならない
A1638.0_0,1638.0,なりたい髪型(ネットで調べた髪型)と自分に似合う髪型が一致しない
A1639.0_0,1639.0,色んな場所に散らばったサブスクの管理が面倒
A1640.0_0,1640.0,ダイエットする時に消費カロリーと摂取カロリーの計算が面倒
A1641.0_0,1641.0,遠方外出時に運転中に車の駐車場をすぐに探しにくい
A1642.0_0,1642.0,毎日の食事の献立(栄養バランス、カロリー計算)を考えるのが面倒
A1643.0_0,1643.0,店ごとにポイントの管理方法が紙、アプリ、LINE等種類が多すぎて管理が面倒
A1644.0_0,1644.0,自分に似合う服が分からない、好みの服と一致しない
A1645.0_0,1645.0,オンラインで服を買うと、自分の来た時のイメージと一致するか分からない
A1646.0_0,1646.0,業務で新しいITツールを使用する時に興味がないものでない限り、使い方、ユースケースを調べるのが面倒
A1647.0_0,1647.0,Googlemapで全ての店舗の情報が拡大縮小を繰り返さないと出てこず、地元散策をしたい時に行った場所/行ったことのない場所の管理が面倒
A1648.0_0,1648.0,オンライン上の外国語の翻訳を一々文章を選択するのではなく、シームレスに訳したものを読みたい
A1649.0_0,1649.0,◯◯の記事おすすめを表示する系サービスのカテゴリが似たりよったりであまり自分の趣向と一致していない。もっとバリエーションがほしい
A1650.0_0,1650.0,Youtubeのサジェストがもう少し多岐に渡る内容になってほしい
A1651.0_0,1651.0,SNS(特にX)でのレッテル貼り、誹謗中傷が多すぎて現実世界で沈静化した差別やレッテル貼りにつながっている気がする
A1652.0_0,1652.0,自分の分野外のITスキルを身につけるのが億劫
A1653.0_0,1653.0,極端に他者の考えと接する機会が少ない人が多い気がする
A1654.0_0,1654.0,他人の起業や事業運営の失敗談を知りたい
A1655.0_0,1655.0,政治資金の運用使途/適正金額が分かり辛い。
A1656.0_0,1656.0,ゴミ出しの曜日が分からなくなる。
A1657.0_0,1657.0,地下道だけを通って駅まで行く道がわからない（西新宿）
A1658.0_0,1658.0,電車の乗り換え時に地上に出る必要があるのかわからない。
A1659.0_0,1659.0,待ち合わせの場所への自分の到着時刻を手軽に相手に知らせたい。
A1660.0_0,1660.0,調味料の賞味期限の確認が面倒。
A1661.0_0,1661.0,冷蔵庫内の写真をとるだけで、残り物で作れるレシピを教えてほしい。
A1662.0_0,1662.0,自分のサイズ、金額感に合った洋服だけを表示してほしい
A1663.0_0,1663.0,タスクと期限を入力してスケジュールを生成してほしい。
A1664.0_0,1664.0,生体情報に基づいて、良いタイミングで目覚ましを鳴らしてほしい。
A1665.0_0,1665.0,生体情報に基づいて、良いタイミングで飲酒のストップをかけてほしい。
A1666.0_0,1666.0,今、入れる居酒屋（カフェ、レストラン、ホテル）だけ知りたい。
A1667.0_0,1667.0,前後のMTGと３０分開けてスケジュール調整をしてほしい。
A1668.0_0,1668.0,会議室の使用が延長しそうな場合に、ボタン一つで次の人に自動で知らせてほしい。
A1669.0_0,1669.0,過去のスーパーでの買い物履歴から、必要そうなものを提案してほしい。
A1670.0_0,1670.0,今回のスーパーでの買い物履歴から、１週間分のレシピを作ってほしい。
A1671.0_0,1671.0,目標体重（減量）を入力するだけで、ランニングメニューを作成してほしい。
A1672.0_0,1672.0,過去のトレーニング履歴、生体情報に基づいて、最適なタイミングでトレーニングメニューを更新してほしい。
A1673.0_0,1673.0,自分のトレーニングのフォーム映像に基づいて、修正点、最適重量等をアドバイスしてほしい。
A1674.0_0,1674.0,通勤時間の各駅のトイレの込み具合をリアルタイムで知りたい。
A1675.0_0,1675.0,出張、お出かけの場所をスケジュールに入力しておくだけで、当日、その時間付近での混雑状況を知らせてほしい。
A1676.0_0,1676.0,電車の乗り換えが大変
A1677.0_0,1677.0,朝の満員電車が大変
A1678.0_0,1678.0,パソコンが大きくて持っていくのが大変
A1679.0_0,1679.0,急な雨の時に傘がない
A1680.0_0,1680.0,衣替えでどこに服をしまったかわからない
A1681.0_0,1681.0,授業で後ろの方になるとスクリーンが見えにくい
A1682.0_0,1682.0,課題を出せているか不安
A1683.0_0,1683.0,急な寒暖差への対応
A1684.0_0,1684.0,毎日服装を考えることが大変
A1685.0_0,1685.0,忘れ物をしているかどうか不安
A1686.0_0,1686.0,レストランが混雑しているかわからない
A1687.0_0,1687.0,いつの間にかスマホの充電が切れていて不便
A1688.0_0,1688.0,急いでいる時に限ってコンビニやスーパーでのレジ待ちに時間がかかってしまう
A1689.0_0,1689.0,ネットの回線が遅い時不便
A1690.0_0,1690.0,お会計する時に小銭がたまって財布が重くなるのが不便
A1691.0_0,1691.0,コンセントの位置が微妙で不便
A1692.0_0,1692.0,エレベーターの待ち時間が長い時不便
A1693.0_0,1693.0,洗濯物が生乾きになってしまって不便
A1694.0_0,1694.0,検索しても欲しい情報が入らないのが不便
A1695.0_0,1695.0,コンセントの位置が微妙なことが不便
A1696.0_0,1696.0,朝一回で起きれない
A1697.0_0,1697.0,スケジュールアプリの広告が多すぎる
A1698.0_0,1698.0,Xで見たくない発言を見ることが多すぎる
A1699.0_0,1699.0,課題がしっかりと終わらせられているのかわからない
A1700.0_0,1700.0,動画を見すぎてしまう
A1701.0_0,1701.0,食事のカロリーが基本的にわからない
A1702.0_0,1702.0,パチンコスロットをやめられない
A1703.0_0,1703.0,電車の時間が分からない
A1704.0_0,1704.0,リモコンの電池が切れるタイミングが悪い
A1705.0_0,1705.0,イヤホンのコードが絡まる
A1706.0_0,1706.0,スーパーのレジで前の人が会計に手間取っている
A1707.0_0,1707.0,エレベーターがなかなか来ない
A1708.0_0,1708.0,Wi-fiの接続が不安定になる
A1709.0_0,1709.0,お目当てのものがお店で売り切れている
A1710.0_0,1710.0,シャンプーや洗剤の詰め替えがうまくできない
A1711.0_0,1711.0,買ったばかりの服に小さなほつれがあるのを見つける
A1712.0_0,1712.0,冷蔵庫の奥から賞味期限切れの食品が出てくる
A1713.0_0,1713.0,洗濯物の靴下が片方だけ見つからない
A1714.0_0,1714.0,鍵が見つからない
A1715.0_0,1715.0,ゴミ出しの日に限って雨が降る
A1716.0_0,1716.0,食堂混みすぎ
A1717.0_0,1717.0,電車でどっちのドアが空くかわからない
A1718.0_0,1718.0,キャッシュレスで払った月の合計額が分かりづらい
A1719.0_0,1719.0,充電ケーブルがある教室がわからない
A1720.0_0,1720.0,駅などの放送が聞き取りづらい
A1721.0_0,1721.0,どれくらいの上着を着ればいいかわからない
A1722.0_0,1722.0,どのアプリが電池の消費割合が大きいのか知りたい
A1723.0_0,1723.0,いつが誕生日か忘れる
A1724.0_0,1724.0,Amazon商品をいちいちサクラチェッカーで検索するのが大変
A1725.0_0,1725.0,人が少ない道を歩きたい
A1726.0_0,1726.0,地下を歩いてる時の地図が見づらい
A1727.0_0,1727.0,折りたたみ傘か普通の傘か悩む
A1728.0_0,1728.0,ショッピングモールのフードコート空いてない
A1729.0_0,1729.0,本の店舗検索で背表紙も一緒に知りたい
A1730.0_0,1730.0,外に洗濯物を干していいかわかりやすくしたい
A1731.0_0,1731.0,メモの行きたいところリストから、一気にマップピンで表示してほしい
A1732.0_0,1732.0,何号車の車両に乗れば乗り換えが早いかわからない
A1733.0_0,1733.0,在庫検索の反映が遅い
A1734.0_0,1734.0,割り勘などで誰に何円返すかまとめおきたい
A1735.0_0,1735.0,近くのスーパーやコンビニの価格を比較したい
A1736.0_0,1736.0,駅のホームで、どの車両が比較的空いているかリアルタイムで分からない。
A1737.0_0,1737.0,電車の遅延情報が、自分が乗る予定の路線に特化して表示されないことがある。
A1738.0_0,1738.0,ICカードの残高が、改札を通るまで正確に分からない。
A1739.0_0,1739.0,自動販売機で、小銭が足りない時に両替できないことがある。
A1740.0_0,1740.0,スーパーのレジで、前の人の会計が長引いているかどうか分からない。
A1741.0_0,1741.0,ゴミの分別方法が、地域によって細かくて分かりにくい。
A1742.0_0,1742.0,洗濯物の乾き具合が、天気予報だけでは判断しにくい。
A1743.0_0,1743.0,冷蔵庫の中身を把握しきれず、同じものを買ってしまったり、食材を無駄にしてしまったりする。
A1744.0_0,1744.0,家の鍵を閉めたかどうか、外出先で不安になることがある。
A1745.0_0,1745.0,学校の授業で、先生の声が後ろの席まで聞こえにくいことがある。
A1746.0_0,1746.0,課題の提出期限が、複数の科目で重なって管理が大変。
A1747.0_0,1747.0,学校のプリントが、紙媒体で配布されるため、紛失しやすい。
A1748.0_0,1748.0,グループワークで、メンバーの進捗状況が把握しにくい。
A1749.0_0,1749.0,図書館で、借りたい本が貸し出し中かどうか、行くまで分からない。
A1750.0_0,1750.0,レストランで、注文したい時に店員さんがなかなか来てくれない。
A1751.0_0,1751.0,服を買う際に、実際に試着してみないとサイズ感が分からないことが多い。
A1752.0_0,1752.0,オンラインショッピングで、商品の色が画面と実物で異なって見えることがある。
A1753.0_0,1753.0,スマートフォンの充電が、外出先で急に切れて困ることがある。
A1754.0_0,1754.0,Wi-Fiのパスワードが複雑で、毎回入力するのが面倒。
A1755.0_0,1755.0,初めて行く場所で、道に迷いやすい。
A1756.0_0,1756.0,スポーツジムのマシンの空き状況が分からない。
A1757.0_0,1757.0,映画館で、見たい席が空いているかどうか、直前まで分からない。
A1758.0_0,1758.0,バッテリーの残量が少ない時に、低電力モードに切り替えるのが面倒。
A1759.0_0,1759.0,携帯の充電を夜眠る時に忘れてしまう。
A1760.0_0,1760.0,ついつい遅刻してしまう。
A1761.0_0,1761.0,X(旧: Twitter)のツイートを消したいが、消すのが面倒くさい。
A1762.0_0,1762.0,忘れ物をしたことを思い出して、取りに帰ってしまい、遅刻してしまう。
A1763.0_0,1763.0,つい、スマホのゲームに熱中してしまい、駅を乗り過ごす。
A1764.0_0,1764.0,旅行先のレストランや居酒屋の営業時間と評価を調べるのが分かりづらい。
A1765.0_0,1765.0,PCのバックアップがもう少し早くできるようにしたい。
A1766.0_0,1766.0,LINEでメッセージを送り合っている時、入力か否かが分かりづらい。
A1767.0_0,1767.0,来たメールに返信すべきかどうか悩むことがある。
A1768.0_0,1768.0,忘れ物や無くし物は何かスマホか何かで探せればと思っている。
A1769.0_0,1769.0,部屋の掃除を定期的に出来ない。
A1770.0_0,1770.0,今のクレジットカードの使用金額が分かりづらい。
A1771.0_0,1771.0,課題の進捗度合いが管理しづらい。
A1772.0_0,1772.0,研究のゼミでいつも指摘されることが同じなので、直したい。
A1773.0_0,1773.0,自分の研究テーマ以外の題材のレポートで参考資料を調べることが難しい。
A1774.0_0,1774.0,ゲームのアップデートをバックグラウンドで進行してほしい。
A1775.0_0,1775.0,アニメを見る時間がなかなか作れない。
A1776.0_0,1776.0,見たいアニメの作品が多すぎて、絞れない。
A1777.0_0,1777.0,TRPGのルールを説明することが難しい。
A1778.0_0,1778.0,2度寝してしまう。
A1779.0_0,1779.0,家の作り置きの食べ物を食べすぎてしまう。
A1780.0_0,1780.0,運動を習慣づけることができない。
A1781.0_0,1781.0,怪我が怖くて運動ができない。
A1782.0_0,1782.0,約束した時間に自分が到着できるか不安になる。
A1783.0_0,1783.0,発話をしようと思ったら、相手も発言していて、気まずい雰囲気になる。
A1784.0_0,1784.0,SNSでメッセージを送った後に後悔することがある。
A1785.0_0,1785.0,体調が悪いとき
A1786.0_0,1786.0,課題の締め切りを覚えていないとき
A1787.0_0,1787.0,先生によって課題の提出箇所が違う
A1788.0_0,1788.0,飲み物が高い
A1789.0_0,1789.0,家族4人みんな猫に餌を上げるから食べさせすぎてしまう
A1790.0_0,1790.0,体調が悪くて不安なとき
A1791.0_0,1791.0,自分が飲食するものが薬と競合しないか不安
A1792.0_0,1792.0,manabaの必要な持ち物を課題と同じように通知を出してほしい
A1793.0_0,1793.0,自分が行った場所から感染した可能性を知りたい
A1794.0_0,1794.0,課題に対するモチベーションがわかない
A1795.0_0,1795.0,自分のバイト収益と出費の関係
A1796.0_0,1796.0,自分が感じているが気づけていないストレスの可視化
A1797.0_0,1797.0,課題の量からおおよそかかる時間を調べてほしい
A1798.0_0,1798.0,日々の運動量を計測し、スケジュールをくみたい
A1799.0_0,1799.0,予期せぬ出費のぶんも踏まえた貯金をしたい
A1800.0_0,1800.0,家事を効率化したい
A1801.0_0,1801.0,自分が目標をたてたらそれまでの筋書きを作ってほしい
A1802.0_0,1802.0,目標が飽きないように工夫してほしい
A1803.0_0,1803.0,自分がやったことをリストアップして修正できるようなアプリがほしい
A1804.0_0,1804.0,失敗を恐れないようにしたい
